@relation adult-data-training-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {United-States,Cambodia,England,Puerto-Rico,Canada,Germany,Outlying-US(Guam-USVI-etc),India,Japan,Greece,South,China,Cuba,Iran,Honduras,Philippines,Italy,Poland,Jamaica,Vietnam,Mexico,Portugal,Ireland,France,Dominican-Republic,Laos,Ecuador,Taiwan,Haiti,Columbia,Hungary,Guatemala,Nicaragua,Scotland,Thailand,Yugoslavia,El-Salvador,Trinadad&Tobago,Peru,Hong,Holand-Netherlands}
@attribute salary {>50K,<=50K}

@data
0.287671,Private,0.142736,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.410959,Local-gov,0.093798,HS-grad,0.533333,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.602041,United-States,>50K
0.493151,State-gov,0.020936,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.150242,0,0.377551,United-States,>50K
0.356164,Private,0.076763,Some-college,0.6,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.397959,United-States,>50K
0.369863,Self-emp-not-inc,0.016543,HS-grad,0.533333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.397959,United-States,>50K
0.342466,Private,0.246494,Assoc-acdm,0.733333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.55102,United-States,>50K
0.356164,Private,0.103828,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.410959,Private,0.093798,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.575342,Private,0.122048,Bachelors,0.8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,Italy,>50K
0.150685,Private,0.070195,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.739726,Federal-gov,0.283269,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.200512,0,0.397959,United-States,>50K
0.438356,Private,0.048922,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0.076881,0,0.397959,United-States,>50K
0.630137,?,0.066854,HS-grad,0.533333,Married-civ-spouse,?,Husband,White,Male,0,0,0.55102,United-States,>50K
0.383562,Private,0.124167,Bachelors,0.8,Married-civ-spouse,Craft-repair,Husband,White,Male,0.072981,0,0.55102,United-States,>50K
0.410959,Self-emp-inc,0.124249,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.436639,0.44898,United-States,>50K
0.273973,Private,0.164828,Assoc-acdm,0.733333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.653061,United-States,>50K
0.342466,Self-emp-not-inc,0.111293,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.377551,United-States,>50K
0.260274,Private,0.081482,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.03103,0,0.44898,United-States,>50K
0.315068,Private,0.206542,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,United-States,>50K
0.164384,Private,0.094027,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.340909,0.397959,United-States,>50K
0.465753,Private,0.10417,Assoc-voc,0.666667,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.397959,United-States,>50K
0.479452,Private,0.101262,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.433196,0.397959,United-States,>50K
0.410959,Private,0.119837,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.55102,United-States,>50K
0.726027,?,0.093153,Some-college,0.6,Married-civ-spouse,?,Husband,White,Male,0,0,0.030612,United-States,>50K
0.328767,Private,0.044118,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.424242,0.653061,United-States,>50K
0.328767,Private,0.1111,Prof-school,0.933333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.5,?,>50K
0.39726,Private,0.246776,10th,0.333333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,>50K
0.150685,Private,0.082486,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.39726,Private,0.17707,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,0.397959,United-States,>50K
0.178082,Private,0.28624,Masters,0.866667,Never-married,Prof-specialty,Not-in-family,White,Male,0.105201,0,0.397959,United-States,>50K
0.30137,Private,0.130156,Bachelors,0.8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.453857,0.44898,Philippines,>50K
0.438356,Private,0.075341,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.39726,Private,0.247179,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,0.602041,United-States,>50K
0.438356,Private,0.113095,Bachelors,0.8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.051781,0,0.397959,United-States,>50K
0.493151,Private,0.075775,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.44898,United-States,>50K
0.630137,Private,0.226118,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.5,?,>50K
0.246575,Self-emp-not-inc,0.146795,HS-grad,0.533333,Never-married,Machine-op-inspct,Own-child,White,Male,0.086141,0,0.397959,United-States,>50K
0.534247,Self-emp-inc,0.105511,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.5,United-States,>50K
0.438356,Private,0.367736,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.418367,United-States,>50K
0.506849,Private,0.09021,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.44898,United-States,>50K
0.589041,?,0.088655,HS-grad,0.533333,Married-civ-spouse,?,Husband,White,Male,0,0,0.5,United-States,>50K
0.506849,Private,0.08436,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.051781,0,0.397959,United-States,>50K
0.465753,Private,0.109346,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,>50K
0.164384,Private,0.113004,Bachelors,0.8,Never-married,Sales,Not-in-family,White,Male,0,0,0.5,United-States,>50K
0.356164,Self-emp-not-inc,0.193114,Masters,0.866667,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0.44898,United-States,>50K
0.328767,Private,0.068333,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.602041,United-States,>50K
0.39726,Local-gov,0.07651,Masters,0.866667,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0.653061,United-States,>50K
0.465753,Private,0.070264,Some-college,0.6,Divorced,Adm-clerical,Unmarried,White,Female,0,0.584711,0.397959,United-States,>50K
0.479452,Private,0.080052,Bachelors,0.8,Widowed,Other-service,Not-in-family,White,Female,0,0.648301,0.193878,United-States,>50K
0.589041,Self-emp-not-inc,0.132816,HS-grad,0.533333,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0.587466,0.5,United-States,>50K
0.424658,State-gov,0.109704,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.150242,0,0.5,United-States,>50K
0.561644,Federal-gov,0.135171,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.328767,Private,0.357536,Bachelors,0.8,Divorced,Tech-support,Unmarried,Black,Male,0.074301,0,0.44898,?,>50K
0.39726,Private,0.161809,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,>50K
0.424658,Local-gov,0.156201,Masters,0.866667,Divorced,Exec-managerial,Unmarried,Black,Female,0.095621,0,0.397959,United-States,>50K
0.506849,Private,0.140269,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.506849,Private,0.140269,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.534247,Private,0.126173,10th,0.333333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.346939,Cuba,>50K
0.246575,Private,0.121611,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.438356,Federal-gov,0.115214,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.246575,Private,0.103068,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0.5,United-States,>50K
0.493151,Local-gov,0.149101,HS-grad,0.533333,Divorced,Craft-repair,Not-in-family,Other,Male,0,0,0.397959,?,>50K
0.356164,Private,0.124934,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0.076881,0,0.397959,United-States,>50K
0.465753,Self-emp-inc,0.058871,HS-grad,0.533333,Divorced,Exec-managerial,Not-in-family,White,Male,0.140841,0,0.397959,United-States,>50K
0.520548,Self-emp-not-inc,0.204608,Prof-school,0.933333,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,0.55102,United-States,>50K
0.520548,Local-gov,0.102585,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.55102,United-States,>50K
0.315068,Private,0.085577,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,>50K
0.465753,Self-emp-inc,0.058871,HS-grad,0.533333,Divorced,Exec-managerial,Not-in-family,White,Male,0.140841,0,0.397959,United-States,>50K
0.342466,Private,0.045653,Bachelors,0.8,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,0.397959,United-States,>50K
0.520548,Private,0.105511,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.260274,Private,0.118396,Prof-school,0.933333,Never-married,Exec-managerial,Not-in-family,White,Male,0.278283,0,0.5,United-States,>50K
0.273973,Private,0.282912,Masters,0.866667,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,0.397959,United-States,>50K
0.643836,?,0.107217,HS-grad,0.533333,Married-civ-spouse,?,Husband,White,Male,0,0,0.397959,?,>50K
0.465753,Private,0.10417,Assoc-voc,0.666667,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.397959,United-States,>50K
0.561644,Self-emp-not-inc,0.015109,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.704082,United-States,>50K
0.191781,Private,0.16139,Some-college,0.6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.072981,0,0.5,United-States,>50K
0.246575,Private,0.143118,HS-grad,0.533333,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.397959,United-States,>50K
0.739726,Private,0.126826,7th-8th,0.2,Widowed,Exec-managerial,Not-in-family,White,Male,0.060971,0,0.397959,United-States,>50K
0.589041,Private,0.157285,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.072981,0,0.397959,United-States,>50K
0.465753,Local-gov,0.101262,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.410959,Private,0.236914,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.150242,0,0.397959,United-States,>50K
0.315068,Private,0.096834,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.5,United-States,>50K
0.273973,Private,0.071999,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.602041,United-States,>50K
0.479452,Private,0.151466,12th,0.466667,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.44898,United-States,>50K
0.136986,Local-gov,0.054563,Some-college,0.6,Never-married,Protective-serv,Not-in-family,White,Male,0,0.512167,0.397959,United-States,>50K
0.164384,Self-emp-not-inc,0.101977,10th,0.333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.346939,United-States,>50K
0.479452,Private,0.103219,Assoc-acdm,0.733333,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.397959,United-States,>50K
0.383562,Private,0.061414,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.150242,0,0.602041,United-States,>50K
0.260274,Private,0.267165,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.340909,0.5,United-States,>50K
0.410959,Private,0.236101,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,0.479592,United-States,>50K
0.191781,Private,0.11474,Bachelors,0.8,Married-civ-spouse,Sales,Husband,Black,Male,0,0,0.908163,United-States,>50K
0.561644,Private,0.094884,Bachelors,0.8,Divorced,Adm-clerical,Not-in-family,White,Female,0.140841,0,0.397959,United-States,>50K
0.191781,Private,0.10679,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.150242,0,0.479592,Philippines,>50K
0.342466,Self-emp-inc,0.751689,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.602041,United-States,>50K
0.520548,Private,0.058677,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.150242,0,0.5,?,>50K
0.205479,Private,0.165769,Masters,0.866667,Never-married,Exec-managerial,Not-in-family,White,Female,0.135501,0,0.602041,United-States,>50K
0.232877,Local-gov,0.14752,Some-college,0.6,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.397959,United-States,>50K
0.246575,Private,0.174724,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,>50K
0.684932,Self-emp-inc,0.275541,HS-grad,0.533333,Widowed,Exec-managerial,Not-in-family,White,Female,0.158312,0,0.397959,United-States,>50K
0.589041,Self-emp-inc,0.116134,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.424658,Self-emp-not-inc,0.064829,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,0.5,United-States,>50K
0.232877,Private,0.131597,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0.150242,0,0.397959,United-States,>50K
0.39726,Private,0.059179,Some-college,0.6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.397959,United-States,>50K
0.273973,Local-gov,0.065585,Bachelors,0.8,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.44898,United-States,>50K
0.205479,Private,0.061885,5th-6th,0.133333,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,0.397959,Laos,>50K
0.369863,Private,0.132975,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,>50K
0.369863,Private,0.124665,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.72449,United-States,>50K
0.410959,Private,0.101242,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.857143,United-States,>50K
0.109589,Private,0.087372,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.806122,United-States,>50K
0.191781,Private,0.22984,Prof-school,0.933333,Divorced,Prof-specialty,Not-in-family,White,Male,0.140841,0,0.5,United-States,>50K
0.273973,Private,0.066495,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.153061,United-States,>50K
0.315068,Private,0.189087,7th-8th,0.2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,Mexico,>50K
0.273973,Private,0.072636,Bachelors,0.8,Separated,Prof-specialty,Unmarried,White,Female,0.04934,0,0.316327,United-States,>50K
0.547945,Self-emp-inc,0.020247,Bachelors,0.8,Married-civ-spouse,Sales,Wife,White,Female,0,0,0.397959,United-States,>50K
0.575342,Private,0.091992,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.5,United-States,>50K
0.178082,Private,0.017539,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.653061,United-States,>50K
0.465753,Private,0.086187,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.602041,United-States,>50K
0.205479,Private,0.229152,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,>50K
0.342466,Self-emp-not-inc,0.010787,Prof-school,0.933333,Divorced,Prof-specialty,Unmarried,White,Male,0,0,0.602041,United-States,>50K
0.39726,Federal-gov,0.134048,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.076881,0,0.397959,United-States,>50K
0.315068,Private,0.05821,Some-college,0.6,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.479592,United-States,>50K
0.452055,Self-emp-inc,0.130349,7th-8th,0.2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.453857,0.632653,?,>50K
0.356164,Private,0.08071,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.150242,0,0.5,United-States,>50K
0.630137,Private,0.226118,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.5,?,>50K
0.273973,State-gov,0.101711,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.55102,United-States,>50K
0.315068,Private,0.034498,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.287671,Private,0.005879,Masters,0.866667,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.72449,?,>50K
0.273973,Private,0.282912,Masters,0.866667,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,0.397959,United-States,>50K
0.328767,Self-emp-not-inc,0.07406,Some-college,0.6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.03103,0,0.397959,United-States,>50K
0.39726,Local-gov,0.155648,Assoc-acdm,0.733333,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0.433196,0.5,United-States,>50K
0.547945,State-gov,0.192064,Doctorate,1,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,0.602041,United-States,>50K
0.452055,Private,0.005856,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.076881,0,0.5,United-States,>50K
0.356164,Private,0.11572,Bachelors,0.8,Separated,Exec-managerial,Unmarried,White,Male,0.086141,0,0.397959,United-States,>50K
0.424658,State-gov,0.108467,Masters,0.866667,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,0.397959,United-States,>50K
0.328767,Private,0.15273,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,0.44898,China,>50K
0.547945,Self-emp-inc,0.013842,Bachelors,0.8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.5,United-States,>50K
0.30137,Private,0.1314,Assoc-acdm,0.733333,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.244898,United-States,>50K
0.315068,Private,0.194871,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,0.397959,United-States,>50K
0.410959,Self-emp-inc,0.087051,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.453857,0.602041,United-States,>50K
0.342466,Private,0.059296,Assoc-acdm,0.733333,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,0.397959,United-States,>50K
0.328767,Self-emp-inc,0.091333,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.5,United-States,>50K
0.534247,Private,0.111513,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0.44898,United-States,>50K
0.410959,Private,0.107177,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.506849,Private,0.091095,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,>50K
0.424658,Private,0.064829,Prof-school,0.933333,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,0.5,United-States,>50K
0.30137,?,0.241435,Bachelors,0.8,Married-civ-spouse,?,Wife,White,Female,0,0,0.05102,United-States,>50K
0.246575,Private,0.186044,Some-college,0.6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.369863,Private,0.184102,Some-college,0.6,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,0.397959,United-States,>50K
0.287671,Private,0.143215,Assoc-voc,0.666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,?,>50K
0.30137,Private,0.121125,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.072981,0,0.5,United-States,>50K
0.232877,Private,0.195713,Some-college,0.6,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,0.397959,England,>50K
0.205479,Private,0.374314,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,1,0,0.5,United-States,>50K
0.356164,Private,0.063046,Masters,0.866667,Widowed,Exec-managerial,Unmarried,White,Male,0.04934,0,0.397959,United-States,>50K
0.438356,Self-emp-not-inc,0.068109,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.602041,Scotland,>50K
0.424658,Federal-gov,0.106807,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.397959,United-States,>50K
0.260274,Local-gov,0.033301,HS-grad,0.533333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.150242,0,0.397959,United-States,>50K
0.383562,Self-emp-inc,0.130356,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.602041,United-States,>50K
0.424658,Private,0.064829,Prof-school,0.933333,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,0.5,United-States,>50K
0.479452,Private,0.260463,Some-college,0.6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.346939,United-States,>50K
0.39726,State-gov,0.124169,Assoc-acdm,0.733333,Divorced,Adm-clerical,Unmarried,White,Male,0,0.518365,0.377551,United-States,>50K
